id;address;lat;lon;municipality_number;municipality_name;rooms;area;luxurious;price;price_per_m2;population;population_density;employees;proportion_foreigners;mean_taxable_income
738;8304 Wallisellen, ZH;47.41723251;8.589406967;69;Wallisellen;2.5;70;0;3680;52.57;16841;2623.208723;20325;31.01359777;85596.50444
739;Neugutstrasse 25, 8304 Wallisellen, ZH;47.41239166;8.595873833;69;Wallisellen;3.5;78;0;2950;37.82;16841;2623.208723;20325;31.01359777;85596.50444
740;Im Langacker 15, 8304 Wallisellen, ZH;47.4095726;8.605873108;69;Wallisellen;3.5;129;0;2520;19.53;16841;2623.208723;20325;31.01359777;85596.50444
741;Churfirstenstrasse 16, 8304 Wallisellen, ZH;47.41055679;8.604314804;69;Wallisellen;4.5;147;0;3980;27.07;16841;2623.208723;20325;31.01359777;85596.50444
742;8153 Rümlang, ZH;47.45495605;8.524186134;97;Rümlang;2;48;0;2850;59.38;8233;663.4165995;6277;29.81902101;76016.80597
743;Hettlingerstrasse 1, 8472 Seuzach, ZH;47.5373497;8.729271889;227;Seuzach;2.5;52;0;1590;30.58;7440;984.1269841;2641;13.31989247;85570.74394
744;Haldenstrasse 3, 8472 Seuzach, ZH;47.53866959;8.728983879;227;Seuzach;4.5;122;0;3040;24.92;7440;984.1269841;2641;13.31989247;85570.74394
745;8426 Lufingen, ZH;47.47311401;8.60280323;63;Lufingen;5.5;120;0;3500;29.17;2417;466.6023166;407;19.11460488;93495.82367
746;Aspbachstrasse 2, 8426 Lufingen, ZH;47.48693848;8.592018127;63;Lufingen;4.5;113;0;2790;24.69;2417;466.6023166;407;19.11460488;93495.82367
747;Aspbachstrasse 4, 8426 Lufingen, ZH;47.48720169;8.592188835;63;Lufingen;2.5;55;0;1820;33.09;2417;466.6023166;407;19.11460488;93495.82367
748;Spichergasse 3, 8185 Winkel, ZH;47.49074936;8.554258347;72;Winkel;4.5;96;0;2540;26.46;4535;559.1861899;981;14.95038589;110220.2263
749;Chüngstrasse 31, 8424 Embrach, ZH;47.50494003;8.602650642;56;Embrach;3.5;100;0;2700;27;9421;741.8110236;3591;28.04373209;72565.26042
750;Im Grund 21, 8424 Embrach, ZH;47.50799942;8.59709549;56;Embrach;5.5;139;0;3873;27.86;9421;741.8110236;3591;28.04373209;72565.26042
751;Wildbachstrasse 9, 8424 Embrach, ZH;47.5118103;8.590280533;56;Embrach;3.5;83;0;2100;25.3;9421;741.8110236;3591;28.04373209;72565.26042
752;Kellersackerstr. 13, 8424 Embrach, ZH;47.5146904;8.591684341;56;Embrach;4.5;87;0;1907;21.92;9421;741.8110236;3591;28.04373209;72565.26042
753;8907 Wettswil, ZH;47.33167267;8.475844383;14;Wettswil am Albis;4.5;120;0;3850;32.08;5240;1389.920424;1302;17.11832061;117836.8087
754;Junggrütstrasse 16, 8907 Wettswil, ZH;47.33286285;8.479876518;14;Wettswil am Albis;2;44;0;1050;23.86;5240;1389.920424;1302;17.11832061;117836.8087
755;Heidenweg 10, 8907 Wettswil, ZH;47.34647751;8.466997147;14;Wettswil am Albis;3.5;93;0;2620;28.17;5240;1389.920424;1302;17.11832061;117836.8087
756;8907 Wettswil, ZH;47.33167267;8.475844383;14;Wettswil am Albis;4.5;108;0;2540;23.52;5240;1389.920424;1302;17.11832061;117836.8087
757;Hofächerstrasse 25, 8907 Wettswil, ZH;47.33654404;8.472710609;14;Wettswil am Albis;5.5;125;0;3250;26;5240;1389.920424;1302;17.11832061;117836.8087
758;Alte Zwillikerstrasse 9, 8908 Hedingen, ZH;47.29549026;8.44713974;5;Hedingen;3.5;89;0;2290;25.73;3778;578.56049;1478;16.41079936;90811.20533
759;Bachtalenstrasse 4, 8908 Hedingen, ZH;47.30091476;8.451602936;5;Hedingen;3.5;86;0;2950;34.3;3778;578.56049;1478;16.41079936;90811.20533
760;Tannenweg 12, 8908 Hedingen, ZH;47.29951859;8.454818726;5;Hedingen;6.5;140;0;3950;28.21;3778;578.56049;1478;16.41079936;90811.20533
761;Alte Zwillikerstrasse 1, 8908 Hedingen, ZH;47.29668045;8.447968483;5;Hedingen;2.5;75;0;2246;29.95;3778;578.56049;1478;16.41079936;90811.20533
763;8162 Steinmaur, ZH;47.48539734;8.444293976;101;Steinmaur;2;72;0;1850;25.69;3609;384.3450479;824;27.12662787;76289.40871
764;Mülliweiherstrasse 5, 8162 Steinmaur, ZH;47.49015808;8.439418793;101;Steinmaur;4.5;120;0;2380;19.83;3609;384.3450479;824;27.12662787;76289.40871
765;Hittnauerstrasse 1a, 8330 Pfäffikon ZH, ZH;47.3654213;8.786971092;177;Pfäffikon;3.5;68;0;1950;28.68;12164;623.475141;5895;19.08911542;76953.43774
766;Seestrasse 36, 8330 Pfäffikon ZH, ZH;47.36629486;8.781371117;177;Pfäffikon;3.5;70;0;1600;22.86;12164;623.475141;5895;19.08911542;76953.43774
767;8330 Pfäffikon ZH, ZH;47.36602402;8.783287048;177;Pfäffikon;3.5;81;0;1700;20.99;12164;623.475141;5895;19.08911542;76953.43774
768;Hofwiesenstrasse 2, 8330 Pfäffikon ZH, ZH;47.37334442;8.781890869;177;Pfäffikon;3;62;0;1627;26.24;12164;623.475141;5895;19.08911542;76953.43774
769;Schärackerstrasse 25, 8330 Pfäffikon ZH, ZH;47.37145615;8.778820992;177;Pfäffikon;4.5;95;0;2040;21.47;12164;623.475141;5895;19.08911542;76953.43774
770;Müllerwis 19, 8606 Greifensee, ZH;47.37051392;8.68149662;194;Greifensee;2;55;0;1446;26.29;5385;2372.246696;1663;20.16713092;85454.80811
771;Burstwiesenstrasse 37, 8606 Greifensee, ZH;47.37215042;8.67997551;194;Greifensee;4.5;97;0;2110;21.75;5385;2372.246696;1663;20.16713092;85454.80811
772;Am Pfisterhölzli 17, 8606 Greifensee, ZH;47.36456299;8.690103531;194;Greifensee;5;94;0;1860;19.79;5385;2372.246696;1663;20.16713092;85454.80811
773;Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH;47.49330902;8.497548103;89;Niederglatt;3;56;0;1690;30.18;4993;1386.944444;1398;26.05647907;71810.91167
774;In der Sagi 1, 8172 Niederglatt ZH, ZH;47.49239731;8.504705429;89;Niederglatt;2.5;52;0;1583;30.44;4993;1386.944444;1398;26.05647907;71810.91167
775;Alte Poststr. 7, 8172 Niederglatt ZH, ZH;47.49063492;8.502139091;89;Niederglatt;5.5;170;0;2960;17.41;4993;1386.944444;1398;26.05647907;71810.91167
776;Zelgli 12, 8413 Neftenbach, ZH;47.52425766;8.655200005;223;Neftenbach;4.5;103;0;2690;26.12;5718;379.4293298;1657;11.80482686;84738.9542
777;Poststrasse 6, 8462 Rheinau, ZH;47.64480209;8.605175972;38;Rheinau;5.5;200;0;2840;14.2;1316;147.3684211;694;19.68085106;69832.16667
778;Poststrasse 61, 8462 Rheinau, ZH;47.64022827;8.600247383;38;Rheinau;5.5;100;0;2000;20;1316;147.3684211;694;19.68085106;69832.16667
779;Sonnhaldenstrasse 14, 8142 Uitikon Waldegg, ZH;47.35915375;8.469325066;248;Uitikon;2.5;82;0;2990;36.46;4668;1065.753425;1074;18.93744644;169102.1661
780;Isenbachweg 10, 8906 Bonstetten, ZH;47.31518555;8.470910072;3;Bonstetten;2.5;68;0;1840;27.06;5572;749.9327052;1014;16.5649677;88927.69815
781;Dorfstr. 17, 8906 Bonstetten, ZH;47.31483459;8.46924305;3;Bonstetten;4.5;104;0;2055;19.76;5572;749.9327052;1014;16.5649677;88927.69815
782;Langenmattstrasse 14, 8617 Mönchaltorf, ZH;47.31597137;8.71972847;196;Mönchaltorf;4.5;98;0;1950;19.9;3898;513.5704875;1360;17.16264751;78699.93742
783;Oberalbis 10, 8915 Hausen am Albis, ZH;47.25214005;8.530310631;4;Hausen am Albis;5.5;175;0;3720;21.26;3751;275.8088235;1021;16.02239403;86300.45514
784;Isikerstrasse 26, 8335 Hittnau, ZH;47.37002563;8.819698334;173;Hittnau;4.5;130;0;2400;18.46;3664;282.9343629;783;7.669213974;77454.52367
785;Tösstalstrasse 12, 8492 Wila, ZH;47.42120743;8.844902039;181;Wila;4.5;109;0;1980;18.17;1977;215.125136;615;14.46636318;63151.15766
